item_id,order_id,product_id,quantity,unit_price
11501,4917,46,1,67.04
11502,4917,89,4,73.26
11503,4917,179,2,76.3
11504,4918,140,3,96.91
11505,4918,152,3,90.54
11506,4919,176,5,278.63
11507,4919,183,3,313.23
11508,4919,118,4,54.87
11509,4920,82,4,1332.75
11510,4920,96,-4,67.58
11511,4921,145,4,28.16
11512,4922,156,3,270.46
11513,4923,88,4,334.98
11514,4923,74,1,54.01
11515,4923,116,4,1314.11
11516,4924,134,5,51.98
11517,4924,182,3,61.54
11518,4924,176,1,259.45
11519,4925,133,-1,151.31
11520,4925,142,3,107.41
11521,4925,180,2,414.29
11522,4926,115,2,62.26
11523,4927,65,1,15.48
11524,4927,31,4,143.5
11525,4927,167,3,982.85
11526,4927,82,1,1378.58
11527,4928,121,3,67.47
11528,4928,25,4,29.77
11529,4929,55,3,115.92
11530,4930,161,3,31.71
11531,4930,40,5,214.7
11532,4930,145,3,29.88
11533,4930,159,1,69.02
11534,4931,35,4,349.78
11535,4932,151,1,123.52
11536,4933,42,1,139.58
11537,4933,177,3,22.19
11538,4934,48,1,222.44
11539,4934,52,3,168.73
11540,4935,157,2,192.67
11541,4935,38,4,377.18
11542,4935,11,4,309.66
11543,4935,9,5,1102.57
11544,4936,159,4,60.5
11545,4936,84,1,183.76
11546,4936,55,5,121.85
11547,4937,74,2,60.82
11548,4937,122,1,183.53
11549,4937,28,1,214.19
11550,4938,192,3,188.09
11551,4939,143,5,241.6
11552,4940,193,3,57.01
11553,4940,146,4,18.29
11554,4940,111,-1,29.89
11555,4941,119,3,132.76
11556,4941,76,3,14.86
11557,4941,2,2,26.93
11558,4942,119,2,143.62
11559,4942,29,1,43.26
11560,4942,86,4,235.68
11561,4943,118,4,54.6
11562,4944,58,4,138.19
11563,4944,125,5,336.03
11564,4944,50,2,128.9
11565,4945,127,1,88.59
11566,4945,142,5,117.89
11567,4946,43,1,445.54
11568,4947,167,4,1026.37
11569,4947,90,3,114.58
11570,4948,52,3,149.54
11571,4948,49,5,132.61
11572,4948,10,1,95.07
11573,4948,82,2,1358.47
11574,4949,24,3,89.65
11575,4949,150,4,14.9
11576,4949,72,2,41.78
11577,4949,88,-4,310.27
11578,4950,34,3,66.04
11579,4951,190,4,103.77
11580,4951,188,5,256.73
11581,4951,53,5,73.75
11582,4952,160,3,299.11
11583,4952,72,5,47.07
11584,4952,154,5,38.44
11585,4952,52,2,160.5
11586,4953,58,5,127.48
11587,4954,154,5,40.21
11588,4955,13,-4,56.05
11589,4955,42,5,130.97
11590,4956,127,1,79.48
11591,4957,47,1,16.18
11592,4957,174,4,47.48
11593,4957,41,4,259.1
11594,4957,16,4,145.14
11595,4958,142,4,112.29
11596,4958,190,4,97.31
11597,4958,82,1,1441.76
11598,4959,127,3,81.41
11599,4959,33,5,470.41
11600,4960,21,2,75.42
11601,4960,159,3,70.28
11602,4961,114,5,101.08
11603,4962,84,4,174.62
11604,4962,4,3,34.79
11605,4962,50,1,136.31
11606,4962,188,4,266.35
11607,4963,28,3,211.35
11608,4964,197,1,60.62
11609,4964,14,-3,170.57
11610,4964,19,5,260.55
11611,4965,200,3,191.02
11612,4965,37,3,123.61
11613,4966,66,3,96.07
11614,4966,145,2,29.66
11615,4967,78,3,143.36
11616,4967,149,5,842.57
11617,4967,14,3,168.22
11618,4968,194,4,6.59
11619,4968,113,2,305.53
11620,4969,4,4,37.6
11621,4969,85,4,392.99
11622,4970,87,5,76.2
11623,4970,99,5,284.27
11624,4971,66,5,95.86
11625,4971,15,5,393.55
11626,4971,76,3,17.26
11627,4972,1,4,87.55
11628,4972,152,1,83.28
11629,4973,182,-3,58.55
11630,4974,198,1,59.68
11631,4974,108,2,88.5
11632,4975,137,2,953.55
11633,4975,134,1,55.54
11634,4976,112,1,189.28
11635,4976,142,2,105.2
11636,4977,140,3,86.61
11637,4977,16,1,146.65
11638,4977,86,-5,218.23
11639,4977,82,3,1285.74
11640,4978,93,1,136.9
11641,4980,58,2,133.54
11642,4981,153,2,352.47
11643,4982,171,3,72.76
11644,4982,180,2,440.84
11645,4982,169,3,391.18
11646,4982,25,3,30.24
11647,4983,135,3,51.03
11648,4983,100,4,148.28
11649,4984,83,-2,313.01
11650,4984,22,2,17.4
11651,4984,124,2,101.15
11652,4984,34,2,66.2
11653,4985,109,5,115.24
11654,4985,175,1,7.34
11655,4985,101,4,118.65
11656,4986,122,5,196.24
11657,4986,134,5,59.25
11658,4986,143,2,226.36
11659,4986,32,3,871.71
11660,4987,172,5,98.19
11661,4987,143,3,223.02
11662,4988,8,4,374.61
11663,4988,102,3,35.4
11664,4988,35,3,337.83
11665,4988,112,2,179.2
11666,4989,155,2,119.95
11667,4990,8,2,364.43
11668,4990,68,3,118.48
11669,4990,89,5,67.73
11670,4991,94,-3,135.88
11671,4991,83,4,341.44
11672,4992,54,2,414.05
11673,4992,12,2,12.25
11674,4992,76,2,14.81
11675,4993,175,5,7.02
11676,4993,171,1,79.53
11677,4993,192,4,189.64
11678,4993,191,1,264.57
11679,4994,180,1,410.7
11680,4994,117,4,186.15
11681,4994,183,4,324.36
11682,4995,184,3,7.19
11683,4995,117,2,193.9
11684,4996,122,3,193.69
11685,4996,27,1,13.75
11686,4996,179,1,72.97
11687,4996,84,2,188.55
11688,4997,69,1,117.32
11689,4997,73,2,82.36
11690,4997,78,2,153.43
11691,4998,23,3,178.15
11692,4998,35,3,345.86
11693,4999,200,2,177.02
11694,4999,125,1,319.26
11695,4999,15,4,408.02
11696,5000,9,5,1224.55
11697,5001,12,1,12.1
11698,5001,181,4,35.84
11699,5001,80,2,190.33
11700,5001,2,3,27.34
11701,5002,157,3,174.05
11702,5002,13,3,54.55
11703,5002,116,4,1236.65
11704,5003,196,-1,81.86
11705,5003,116,4,1367.46
11706,5003,28,2,225.38
11707,5004,66,1,91.13
11708,5005,193,2,59.44
11709,5006,46,3,74.01
11710,5006,150,2,16.45
11711,5007,64,5,1283.7
11712,5008,143,-1,235.14
11713,5009,147,4,882.51
11714,5009,14,5,157.18
11715,5009,156,2,265.41
11716,5010,146,5,21.02
11717,5011,170,3,222.27
11718,5012,64,5,1254.44
11719,5012,6,2,854.39
11720,5013,141,1,946.81
11721,5013,121,1,63.98
11722,5013,123,3,533.43
11723,5014,110,5,358.94
11724,5014,58,4,123.71
11725,5014,55,1,119.73
11726,5015,68,2,120.18
11727,5015,75,3,163.35
11728,5015,99,1,268.51
11729,5016,141,1,989.24
11730,5016,54,5,435.68
11731,5016,104,2,827.1
11732,5016,190,4,102.34
11733,5017,154,4,36.0
11734,5017,84,5,200.32
11735,5019,140,-1,94.77
11736,5020,99,5,273.14
11737,5020,75,1,167.97
11738,5021,54,2,446.25
11739,5021,138,1,70.38
11740,5022,183,2,329.0
11741,5022,105,5,156.73
11742,5022,139,5,1356.33
11743,5023,52,4,163.46
11744,5024,68,4,117.96
11745,5024,191,2,267.35
11746,5024,145,3,30.63
11747,5026,66,2,92.4
11748,5027,145,5,27.49
11749,5027,47,-4,17.36
11750,5027,73,4,79.27
11751,5027,160,5,291.61
11752,5028,15,2,382.19
11753,5028,45,5,134.75
11754,5028,46,5,74.25
11755,5028,20,3,504.46
11756,5029,134,2,50.57
11757,5029,12,2,11.78
11758,5029,162,4,147.54
11759,5030,127,4,76.47
11760,5031,168,5,67.65
11761,5032,179,4,70.47
11762,5032,86,5,222.32
11763,5033,92,1,179.29
11764,5034,68,2,129.15
11765,5034,49,4,133.04
11766,5035,10,1,84.66
11767,5036,57,4,104.0
11768,5036,85,1,448.59
11769,5037,194,2,6.67
11770,5038,135,3,48.58
11771,5038,166,4,326.13
11772,5038,103,5,154.54
11773,5039,150,3,15.33
11774,5039,69,5,134.9
11775,5040,15,4,410.64
11776,5040,131,5,699.86
11777,5040,42,2,143.1
11778,5040,115,5,61.49
11779,5041,152,2,93.57
11780,5041,106,4,218.01
11781,5041,123,3,563.92
11782,5041,168,1,60.65
11783,5042,78,-4,149.08
11784,5042,62,3,19.19
11785,5042,15,4,421.98
11786,5042,168,1,65.19
11787,5043,197,1,59.96
11788,5043,61,5,97.0
11789,5044,155,1,125.24
11790,5044,132,5,608.2
11791,5044,189,5,190.75
11792,5044,144,5,54.39
11793,5045,50,5,145.2
11794,5045,169,1,389.32
11795,5046,81,5,32.01
11796,5046,160,2,283.4
11797,5046,121,2,63.73
11798,5047,137,4,931.2
11799,5047,68,3,126.78
11800,5047,58,2,136.67
11801,5048,132,5,621.36
11802,5048,73,5,87.6
11803,5049,157,2,187.8
11804,5049,176,4,283.84
11805,5049,17,1,157.68
11806,5049,108,3,93.9
11807,5050,57,3,104.02
11808,5050,52,4,164.4
11809,5050,44,3,1036.47
11810,5051,144,2,60.97
11811,5051,37,2,138.61
11812,5051,168,-1,64.54
11813,5051,158,4,1189.75
11814,5052,9,2,1151.69
11815,5052,130,5,739.29
11816,5052,122,2,206.95
11817,5052,179,2,74.86
11818,5053,158,4,1087.94
11819,5054,131,3,684.1
11820,5054,67,4,29.23
11821,5054,18,1,175.9
11822,5054,180,3,421.42
11823,5055,43,5,457.56
11824,5055,194,-5,6.46
11825,5055,50,2,142.75
11826,5055,162,3,154.96
11827,5056,85,1,455.68
11828,5056,124,3,101.87
11829,5056,149,1,851.13
11830,5056,190,5,106.62
11831,5057,33,1,464.17
11832,5057,90,3,120.24
11833,5057,147,4,848.19
11834,5058,33,3,481.18
11835,5058,64,5,1249.39
11836,5059,13,1,52.76
11837,5059,72,2,42.9
11838,5060,17,1,149.22
11839,5060,36,4,360.74
11840,5061,10,1,87.55
11841,5061,76,4,15.61
11842,5062,22,1,19.48
11843,5062,132,4,596.62
11844,5063,187,3,387.89
11845,5064,12,3,12.25
11846,5065,181,3,37.6
11847,5065,62,1,16.65
11848,5065,92,3,188.34
11849,5065,196,3,87.05
11850,5067,103,1,168.61
11851,5067,90,2,127.19
11852,5067,119,4,129.69
11853,5068,48,5,247.72
11854,5068,81,4,32.77
11855,5068,180,4,396.65
11856,5069,132,2,641.08
11857,5069,131,4,689.52
11858,5069,161,1,34.6
11859,5069,77,5,472.11
11860,5070,167,4,1009.18
11861,5071,199,2,100.76
11862,5071,11,5,316.69
11863,5072,16,2,152.47
11864,5073,86,4,217.41
11865,5073,20,4,463.33
11866,5073,99,5,267.88
11867,5074,172,4,88.62
11868,5074,195,2,388.28
11869,5075,178,1,429.56
11870,5075,140,3,93.37
11871,5075,200,5,187.36
11872,5075,102,3,38.26
11873,5076,76,5,15.41
11874,5076,188,-1,265.0
11875,5076,122,4,183.33
11876,5076,176,4,277.53
11877,5077,112,2,182.51
11878,5078,62,2,18.64
11879,5079,54,2,430.05
11880,5079,23,2,200.87
11881,5079,72,4,41.5
11882,5080,94,5,152.07
11883,5081,147,3,860.15
11884,5081,57,2,114.75
11885,5081,152,1,92.85
11886,5081,84,4,197.17
11887,5082,62,5,17.0
11888,5082,182,2,56.2
11889,5082,87,2,72.72
11890,5082,172,3,93.31
11891,5083,92,4,187.19
11892,5083,89,4,66.85
11893,5084,2,-1,29.87
11894,5084,126,2,60.96
11895,5084,186,1,1286.25
11896,5084,82,2,1305.47
11897,5085,75,4,152.72
11898,5085,5,1,456.87
11899,5085,199,1,102.77
11900,5085,108,4,89.96
11901,5086,138,3,67.74
11902,5086,105,3,146.98
11903,5087,31,1,146.29
11904,5087,169,2,429.9
11905,5087,118,4,50.77
11906,5088,170,1,231.64
11907,5088,45,-1,147.71
11908,5089,125,-3,349.6
11909,5090,56,5,530.7
11910,5090,4,4,37.03
11911,5091,190,3,98.99
11912,5091,57,-5,117.4
11913,5092,76,1,16.88
11914,5093,142,3,118.46
11915,5093,64,-5,1272.76
11916,5093,30,5,59.1
11917,5093,36,5,328.34
11918,5094,145,2,31.66
11919,5094,18,1,169.14
11920,5094,133,4,141.11
11921,5094,181,5,39.13
11922,5095,72,3,42.47
11923,5095,12,3,13.4
11924,5095,113,2,299.0
11925,5096,166,1,324.76
11926,5096,131,1,671.26
11927,5096,107,2,63.47
11928,5097,107,3,69.01
11929,5097,13,1,51.53
11930,5097,148,4,104.71
11931,5097,153,-3,368.11
11932,5098,26,4,280.62
11933,5098,60,4,415.14
11934,5098,173,2,248.14
11935,5099,60,-3,417.31
11936,5099,27,4,14.3
11937,5099,128,4,201.62
11938,5100,164,4,47.0
11939,5100,153,1,365.29
11940,5100,114,3,97.77
11941,5101,183,3,312.93
11942,5101,150,4,14.83
11943,5102,65,2,15.22
11944,5102,122,2,197.54
11945,5103,52,2,165.07
11946,5103,62,4,17.33
11947,5103,45,2,151.02
11948,5103,24,1,87.02
11949,5104,190,1,96.07
11950,5104,95,2,443.21
11951,5104,186,5,1169.16
11952,5105,111,2,28.99
11953,5105,34,2,68.94
11954,5105,109,2,120.37
11955,5105,123,5,576.73
11956,5106,162,3,168.13
11957,5106,94,4,143.77
11958,5107,42,2,134.54
11959,5107,181,5,39.38
11960,5108,84,5,200.3
11961,5108,115,3,61.73
11962,5109,13,2,51.29
11963,5110,81,-4,31.5
11964,5110,36,1,313.82
11965,5111,2,2,30.45
11966,5111,15,1,385.06
11967,5111,115,5,62.71
11968,5112,12,1,12.31
11969,5112,173,2,252.94
11970,5112,190,4,102.51
11971,5112,94,4,135.88
11972,5113,24,-4,91.85
11973,5114,84,5,178.15
11974,5114,19,-3,283.75
11975,5115,73,4,84.62
11976,5117,86,1,218.19
11977,5117,144,2,59.7
11978,5117,151,-3,114.42
11979,5118,145,2,31.95
11980,5118,81,-2,35.81
11981,5118,88,2,338.46
11982,5120,159,5,62.32
11983,5121,100,5,151.13
11984,5121,76,1,16.34
11985,5121,84,4,189.75
11986,5122,95,2,420.55
11987,5123,129,3,1234.48
11988,5123,3,2,1240.6
11989,5123,29,2,48.81
11990,5123,89,5,74.13
11991,5124,144,3,59.65
11992,5124,80,4,189.69
11993,5125,129,3,1254.05
11994,5125,138,3,64.83
11995,5126,84,5,185.62
11996,5127,45,2,135.33
11997,5127,51,4,79.03
11998,5128,55,1,105.69
11999,5128,200,1,170.54
12000,5128,196,5,75.46
12001,5128,168,4,68.91
12002,5129,83,2,329.19
12003,5130,199,5,91.62
12004,5130,186,3,1136.18
12005,5130,19,2,279.43
12006,5131,45,2,148.86
12007,5131,172,3,88.96
12008,5131,71,-5,486.17
12009,5131,21,1,77.03
12010,5132,98,2,130.02
12011,5133,149,5,772.05
12012,5133,189,3,186.15
12013,5133,48,3,243.8
12014,5133,27,1,13.32
12015,5134,197,5,52.38
12016,5134,146,1,18.33
12017,5135,63,1,37.86
12018,5135,183,5,302.57
12019,5135,61,2,98.4
12020,5136,42,3,137.54
12021,5136,86,3,237.61
12022,5136,105,1,136.81
12023,5136,120,4,74.36
12024,5138,51,-1,83.42
12025,5138,44,3,1012.42
12026,5138,127,5,79.89
12027,5138,157,2,174.48
12028,5139,154,3,36.93
12029,5139,7,2,97.31
12030,5139,65,1,16.1
12031,5140,105,2,137.74
12032,5140,11,2,302.8
12033,5140,138,3,64.19
12034,5141,97,5,1170.45
12035,5142,71,5,544.39
12036,5142,18,5,181.47
12037,5143,194,3,6.55
12038,5143,115,2,62.52
12039,5143,83,2,336.5
12040,5144,135,5,44.8
12041,5144,138,4,67.22
12042,5144,105,2,141.43
12043,5144,192,5,180.2
12044,5145,163,1,24.74
12045,5145,61,-5,97.5
12046,5145,158,5,1108.09
12047,5146,130,4,712.55
12048,5146,89,5,67.35
12049,5146,179,5,80.85
12050,5146,183,5,332.73
12051,5147,78,2,158.38
12052,5147,35,3,333.83
12053,5147,158,3,1204.31
12054,5147,37,3,140.09
12055,5148,8,3,378.73
12056,5148,112,3,193.44
12057,5149,53,3,83.3
12058,5149,56,2,503.96
12059,5149,184,3,6.97
12060,5150,63,1,35.51
12061,5150,117,4,174.57
12062,5151,47,-1,15.62
12063,5151,21,1,77.29
12064,5151,149,5,831.76
12065,5151,2,5,30.01
12066,5152,34,5,68.81
12067,5153,107,2,65.85
12068,5153,32,3,863.97
12069,5153,24,2,89.91
12070,5154,37,-2,136.46
12071,5154,155,4,126.56
12072,5154,59,4,973.52
12073,5155,66,1,96.72
12074,5155,47,5,16.78
12075,5156,38,5,389.54
12076,5156,192,5,188.95
12077,5157,187,4,401.25
12078,5158,40,3,214.26
12079,5158,71,2,519.1
12080,5159,143,1,237.36
12081,5159,53,3,73.01
12082,5159,89,2,71.87
12083,5159,175,1,6.75
12084,5160,169,4,434.58
12085,5160,147,2,908.82
12086,5160,82,5,1440.21
12087,5160,137,4,1008.68
12088,5161,33,5,428.36
12089,5161,52,-1,172.39
12090,5161,38,4,433.3
12091,5162,175,2,6.32
12092,5162,2,4,27.22
12093,5163,185,-5,82.82
12094,5164,2,2,29.53
12095,5166,200,5,170.88
12096,5167,15,5,367.73
12097,5167,48,1,249.26
12098,5168,172,3,94.08
12099,5168,102,1,39.37
12100,5169,84,1,195.19
12101,5169,98,5,149.59
12102,5169,140,1,94.57
12103,5169,83,5,331.9
12104,5170,68,1,115.78
12105,5170,191,3,264.62
12106,5170,134,5,53.85
12107,5171,5,4,414.51
12108,5171,177,1,21.91
12109,5171,120,5,78.7
12110,5172,62,2,16.91
12111,5172,164,2,53.39
12112,5172,9,3,1085.03
12113,5173,147,3,834.66
12114,5173,48,5,227.82
12115,5173,83,5,334.22
12116,5174,7,5,89.47
12117,5174,142,3,101.09
12118,5174,95,1,392.54
12119,5175,180,2,424.77
12120,5175,150,4,16.79
12121,5175,33,2,478.37
12122,5176,18,3,175.3
12123,5176,193,1,58.72
12124,5176,20,4,531.18
12125,5177,105,3,154.86
12126,5177,3,5,1337.71
12127,5177,128,4,196.01
12128,5178,172,5,89.0
12129,5178,155,3,127.72
12130,5178,152,2,81.91
12131,5179,40,1,196.65
12132,5180,114,1,102.56
12133,5181,118,4,54.6
12134,5181,59,4,1037.22
12135,5181,145,4,28.59
12136,5182,114,1,92.9
12137,5182,153,2,360.09
12138,5183,83,4,303.86
12139,5183,90,3,125.91
12140,5183,183,5,320.14
12141,5184,17,3,149.84
12142,5184,131,1,655.43
12143,5184,151,4,121.26
12144,5185,51,1,82.02
12145,5187,98,1,149.01
12146,5187,79,3,437.34
12147,5187,112,1,172.32
12148,5187,119,5,127.24
12149,5188,1,1,86.47
12150,5188,182,4,60.43
12151,5189,191,4,274.62
12152,5189,184,3,6.52
12153,5189,170,4,222.16
12154,5189,11,2,322.54
12155,5190,124,2,99.13
12156,5191,28,4,203.06
12157,5192,150,1,14.9
12158,5192,33,2,438.29
12159,5192,187,4,404.4
12160,5193,15,3,366.49
12161,5193,191,1,280.57
12162,5194,52,1,167.4
12163,5194,55,3,115.81
12164,5194,192,5,191.2
12165,5194,154,4,41.69
12166,5195,72,3,44.68
12167,5195,192,3,193.95
12168,5195,171,1,79.46
12169,5196,29,2,43.77
12170,5196,9,3,1106.86
12171,5197,79,2,435.0
12172,5197,149,3,851.24
12173,5197,157,3,195.14
12174,5198,122,1,204.36
12175,5199,192,4,196.58
12176,5199,151,1,122.2
12177,5200,184,2,7.16
12178,5200,60,1,429.64
12179,5200,172,-5,98.08
12180,5200,176,4,273.52
12181,5201,42,2,133.43
12182,5201,77,5,489.05
12183,5201,97,3,1301.99
12184,5201,139,4,1231.33
12185,5202,78,2,143.86
12186,5202,15,5,413.94
12187,5202,63,4,37.06
12188,5203,141,5,1053.6
12189,5203,139,3,1192.9
12190,5204,173,2,240.3
12191,5205,177,1,22.21
12192,5205,48,3,240.44
12193,5205,80,5,195.97
12194,5205,134,5,52.7
12195,5206,6,3,826.51
12196,5207,49,2,126.78
12197,5207,71,5,533.2
12198,5207,46,1,69.03
12199,5207,127,3,77.32
12200,5208,53,5,74.33
12201,5208,141,1,1010.06
12202,5209,166,2,360.73
12203,5209,65,3,15.36
12204,5209,137,3,974.12
12205,5209,76,5,16.47
12206,5210,191,5,247.39
12207,5210,110,3,391.22
12208,5211,7,5,94.05
12209,5211,157,3,184.3
12210,5212,82,4,1292.69
12211,5212,184,2,6.67
12212,5212,118,3,50.11
12213,5212,91,3,67.81
12214,5213,10,5,97.1
12215,5214,191,3,266.49
12216,5214,56,1,585.69
12217,5214,77,3,508.53
12218,5215,76,1,15.08
12219,5215,66,4,100.75
12220,5215,56,1,584.02
12221,5215,170,4,209.99
12222,5216,43,4,434.31
12223,5216,102,5,38.63
12224,5217,39,1,19.38
12225,5217,55,-2,113.23
12226,5217,76,4,15.65
12227,5217,24,4,87.02
12228,5218,147,3,852.31
12229,5218,92,2,177.78
12230,5219,12,4,12.12
12231,5219,155,4,136.3
12232,5219,85,3,390.87
12233,5220,104,1,849.36
12234,5222,110,4,355.95
12235,5223,128,1,199.03
12236,5224,77,3,534.78
12237,5224,95,2,433.04
12238,5224,139,2,1371.66
12239,5224,82,2,1308.1
12240,5225,68,1,131.89
12241,5225,2,4,30.56
12242,5225,13,1,57.6
12243,5225,73,4,89.4
12244,5226,182,1,58.87
12245,5226,55,4,109.73
12246,5226,13,4,52.87
12247,5226,79,4,427.29
12248,5227,56,4,585.32
12249,5227,97,1,1252.76
12250,5227,40,5,198.5
12251,5227,128,2,196.29
12252,5228,58,2,121.37
12253,5228,38,5,396.22
12254,5228,130,4,675.36
12255,5228,95,1,418.51
12256,5229,180,5,394.38
12257,5229,109,4,108.68
12258,5229,103,2,172.03
12259,5229,86,5,215.25
12260,5230,29,3,47.53
12261,5231,20,1,520.98
12262,5231,130,4,687.97
12263,5231,124,3,95.83
12264,5232,41,1,278.85
12265,5232,166,3,355.78
12266,5232,66,2,101.09
12267,5232,72,4,42.14
12268,5233,87,4,71.09
12269,5233,24,2,82.56
12270,5233,89,1,68.8
12271,5234,28,1,222.98
12272,5235,181,3,34.56
12273,5235,125,4,319.12
12274,5235,195,4,370.36
12275,5236,15,2,409.6
12276,5236,156,5,286.2
12277,5236,116,2,1234.18
12278,5237,186,-1,1277.55
12279,5237,85,4,403.04
12280,5237,2,4,27.43
12281,5237,83,5,350.63
12282,5238,197,3,57.77
12283,5239,32,3,855.79
12284,5239,66,2,96.53
12285,5239,94,1,142.19
12286,5239,30,2,59.6
12287,5240,74,2,57.58
12288,5240,50,1,130.45
12289,5240,10,4,98.17
12290,5241,2,5,30.31
12291,5241,35,1,369.67
12292,5241,153,-4,355.09
12293,5242,147,2,922.24
12294,5242,135,4,44.73
12295,5243,4,3,36.67
12296,5243,180,4,388.09
12297,5243,43,3,437.28
12298,5244,72,2,46.48
12299,5244,150,4,15.25
12300,5244,114,4,91.72
12301,5245,142,-5,107.95
12302,5246,74,5,57.12
12303,5246,40,3,204.39
12304,5246,17,5,153.82
12305,5247,65,5,14.83
12306,5247,132,3,643.26
12307,5247,139,4,1245.27
12308,5247,136,1,213.44
12309,5248,113,4,328.17
12310,5248,178,5,417.73
12311,5248,146,3,20.87
12312,5249,164,2,47.24
12313,5250,30,4,55.62
12314,5250,21,3,76.86
12315,5250,67,2,26.91
12316,5251,41,1,243.73
12317,5251,196,5,78.68
12318,5251,27,5,13.22
12319,5251,79,1,450.77
12320,5252,139,5,1390.1
12321,5253,11,1,296.13
12322,5254,24,3,92.76
12323,5254,114,4,96.38
12324,5254,158,3,1151.92
12325,5255,171,-2,77.19
12326,5255,18,3,165.16
12327,5255,10,4,91.23
12328,5256,27,1,13.71
12329,5256,152,5,86.01
12330,5257,116,4,1370.42
12331,5258,9,5,1253.9
12332,5258,126,5,53.99
12333,5258,68,4,121.29
12334,5258,123,1,554.17
12335,5259,61,2,109.18
12336,5259,29,5,44.92
12337,5259,43,1,462.88
12338,5260,150,3,16.73
12339,5260,56,-5,505.6
12340,5261,146,1,19.66
12341,5261,1,2,89.72
12342,5261,45,2,140.0
12343,5262,199,-2,93.85
12344,5262,28,3,199.04
12345,5262,136,3,232.46
12346,5263,174,2,52.25
12347,5263,54,-5,419.76
12348,5263,35,2,355.34
12349,5263,188,1,265.23
12350,5264,105,5,152.87
12351,5264,42,1,125.99
12352,5265,163,4,23.61
12353,5265,200,3,174.01
12354,5265,45,4,134.05
12355,5265,28,4,215.8
12356,5266,143,4,233.49
12357,5266,174,5,52.04
12358,5266,102,1,39.3
12359,5267,146,5,18.97
12360,5267,46,2,69.19
12361,5267,76,1,16.96
12362,5267,51,5,87.51
12363,5268,14,4,160.26
12364,5268,38,5,432.79
12365,5269,191,1,289.52
12366,5269,116,1,1350.01
12367,5270,106,4,199.16
12368,5270,175,4,6.76
12369,5270,32,4,835.56
12370,5270,60,5,420.64
12371,5271,106,3,222.2
12372,5271,81,4,31.08
12373,5271,116,5,1330.5
12374,5271,121,3,59.11
12375,5273,180,-5,426.39
12376,5273,101,2,123.77
12377,5274,61,3,99.07
12378,5274,76,3,16.65
12379,5274,68,2,125.95
12380,5274,59,4,1060.84
12381,5275,166,5,329.15
12382,5275,153,5,342.89
12383,5276,63,1,36.16
12384,5276,187,2,407.09
12385,5276,75,3,159.08
12386,5276,93,5,151.25
12387,5277,35,5,349.5
12388,5277,33,2,453.05
12389,5278,57,-2,118.7
12390,5278,106,1,200.01
12391,5278,196,5,79.55
12392,5278,180,1,415.88
12393,5279,26,4,319.24
12394,5279,41,2,246.59
12395,5279,31,4,134.71
12396,5280,107,3,68.97
12397,5280,199,1,92.73
12398,5280,118,2,51.62
12399,5281,104,1,776.35
12400,5281,13,1,53.9
12401,5281,34,5,65.08
12402,5282,76,4,16.28
12403,5282,125,-2,299.63
12404,5282,6,1,889.4
12405,5283,43,5,476.61
12406,5283,83,5,306.76
12407,5283,155,1,120.6
12408,5284,95,3,421.58
12409,5284,54,4,423.6
12410,5284,163,2,22.79
12411,5285,61,1,110.37
12412,5285,19,1,298.63
12413,5286,73,1,89.44
12414,5286,161,2,35.1
12415,5286,61,5,109.79
12416,5286,36,1,332.21
12417,5287,46,3,73.71
12418,5287,167,1,967.74
12419,5288,93,3,131.85
12420,5288,197,2,54.94
12421,5288,196,3,76.29
12422,5289,134,2,57.05
12423,5289,150,1,16.49
12424,5290,80,3,198.86
12425,5290,175,2,7.03
12426,5291,165,4,74.23
12427,5291,77,4,538.95
12428,5291,72,2,41.1
12429,5292,27,3,13.99
12430,5293,124,1,96.36
12431,5293,59,2,924.42
12432,5293,18,5,163.21
12433,5293,3,-1,1238.54
12434,5294,184,1,7.53
12435,5294,81,2,31.62
12436,5294,47,5,17.15
12437,5295,112,4,179.39
12438,5295,69,5,125.05
12439,5295,105,1,137.8
12440,5295,170,2,202.54
12441,5296,9,5,1239.13
12442,5297,3,1,1237.61
12443,5297,37,5,144.08
12444,5297,9,3,1176.61
12445,5298,148,5,107.91
12446,5299,82,2,1438.51
12447,5299,141,1,925.87
12448,5299,83,4,328.18
12449,5299,29,1,48.03
12450,5300,189,4,179.54
12451,5300,135,2,44.65
12452,5300,69,3,133.95
12453,5300,193,2,62.48
12454,5301,77,3,490.58
12455,5301,25,1,28.25
12456,5301,152,4,89.85
12457,5302,20,5,483.14
12458,5303,137,1,902.42
12459,5304,94,3,136.32
12460,5304,123,3,564.63
12461,5305,34,1,73.07
12462,5305,193,1,57.21
12463,5306,95,4,405.87
12464,5306,51,1,78.76
12465,5308,27,5,14.66
12466,5308,166,4,328.1
12467,5308,150,4,15.56
12468,5308,198,1,58.74
12469,5309,141,1,955.65
12470,5309,48,4,236.81
12471,5309,149,2,845.71
12472,5310,157,4,188.2
12473,5311,32,3,916.02
12474,5311,7,5,89.31
12475,5311,9,4,1101.63
12476,5311,106,5,220.36
12477,5312,113,1,299.0
12478,5313,43,3,491.37
12479,5314,94,1,141.33
12480,5314,194,4,5.85
12481,5315,196,5,87.06
12482,5315,51,1,87.78
12483,5315,12,4,13.17
12484,5316,117,4,175.95
12485,5316,132,2,610.72
12486,5316,70,1,147.92
12487,5317,157,4,186.0
12488,5317,135,2,48.7
12489,5318,83,1,310.69
12490,5319,183,1,329.64
