order_id,customer_id,order_date,status,total_amount
5600.0,539,2024-09-28,completed,341.01
5601.0,605,2025-03-05,returned,57.64
5602.0,430,2024-05-05,completed,4262.29
5603.0,730,2025-02-23,cancelled,2578.11
5604.0,705,2026-03-05,completed,7252.24
5605.0,174,2026-01-23,completed,364.54
,714,2025-03-13,cancelled,0.0
5607.0,489,2024-05-15,cancelled,12.52
5608.0,909,2025-02-16,completed,4680.59
5609.0,725,2026-01-04,returned,172.68
5610.0,756,2025-06-11,completed,1908.02
5611.0,703,2026-03-03,completed,2538.86
5612.0,601,2025-11-29,cancelled,2822.28
5613.0,180,2026-02-14,completed,5531.64
5614.0,48,2024-09-22,returned,1156.42
5615.0,559,2025-04-30,returned,4644.79
5616.0,951,2025-12-27,completed,1138.22
5617.0,52,2025-11-03,completed,1220.2
5618.0,178,2024-11-14,completed,4458.83
5619.0,605,2025-07-17,completed,464.66
5620.0,874,2025-04-07,completed,28.12
5621.0,184,2025-07-19,completed,676.19
5622.0,81,2025-11-18,cancelled,297.2
5623.0,801,2025-05-23,completed,2004.16
5624.0,701,2025-07-29,completed,2084.3
5625.0,531,2025-10-28,completed,2172.82
5626.0,392,2025-10-07,returned,1587.8
5627.0,133,2024-09-13,completed,393.3
5628.0,651,2025-11-03,cancelled,1171.69
5629.0,871,2025-01-29,completed,6833.02
5630.0,367,2024-10-02,completed,1178.62
5631.0,430,2026-02-03,completed,712.86
5632.0,14,2024-10-23,cancelled,411.76
5633.0,563,2026-02-27,completed,822.07
5634.0,929,2026-03-12,completed,1288.13
5635.0,760,2024-04-24,completed,138.16
5636.0,227,2025-05-24,completed,1087.13
5637.0,913,2025-10-25,completed,86.94
5638.0,572,2024-09-22,returned,3303.17
5639.0,420,2025-11-10,completed,614.66
5640.0,888,2025-04-27,cancelled,198.68
5641.0,130,2025-11-25,completed,3382.73
5642.0,97,2024-08-25,completed,393.19
5643.0,434,2026-02-14,completed,146.97
5644.0,138,2025-02-20,completed,1626.33
5645.0,747,2024-07-08,completed,1522.33
5646.0,529,2024-05-29,completed,229.71
5647.0,513,2025-04-18,completed,3930.51
5648.0,53,2024-12-08,completed,1902.9
5649.0,435,2025-09-11,completed,969.21
,48,2025-01-18,completed,0.0
,375,2024-11-15,cancelled,0.0
5652.0,656,2024-05-16,completed,807.04
5653.0,803,2024-07-14,completed,453.17
5654.0,548,2025-03-04,completed,3536.62
5655.0,182,2026-01-25,completed,2472.35
5656.0,55,2024-05-05,cancelled,3657.19
5657.0,351,2024-11-02,completed,1486.01
5658.0,201,2025-12-28,completed,1002.77
5659.0,1,2025-01-30,cancelled,1944.68
5660.0,399,2025-11-03,completed,206.95
5661.0,735,2024-07-08,cancelled,2168.64
5662.0,24,2025-02-26,completed,1411.33
5663.0,690,2024-04-09,completed,1514.85
5664.0,346,2026-02-01,completed,420.89
5665.0,171,2024-06-12,returned,249.12
5666.0,309,2024-09-06,completed,2063.79
5667.0,570,2025-12-20,completed,5689.32
5668.0,606,2025-03-12,completed,71.38
5669.0,156,2026-02-16,completed,1512.52
5670.0,446,2025-05-22,completed,536.52
5671.0,31,2025-01-08,completed,1356.43
5672.0,762,2025-11-28,completed,287.36
5673.0,407,2024-10-13,cancelled,3486.57
5674.0,817,2025-06-07,cancelled,5381.67
5675.0,207,2024-07-16,completed,1628.44
5676.0,890,2024-07-12,completed,75.46
5677.0,145,2024-11-12,completed,995.69
5678.0,969,2024-12-18,completed,457.03
5679.0,556,2024-05-17,completed,563.59
5680.0,999,2024-05-17,completed,833.95
5681.0,132,2025-10-21,completed,3809.57
5682.0,173,2024-03-24,completed,1931.4
5683.0,971,2025-04-17,returned,107.58
5684.0,490,2025-03-13,completed,693.59
5685.0,748,2024-05-24,cancelled,1252.63
5686.0,514,2026-02-25,cancelled,6187.65
5687.0,244,2025-10-29,completed,8058.47
5688.0,240,2025-07-04,completed,838.25
5689.0,414,2026-03-13,completed,212.61
5690.0,846,2024-03-19,completed,7494.06
5691.0,175,2024-07-25,completed,150.94
5692.0,741,2024-06-23,completed,1188.12
5693.0,876,2026-03-07,cancelled,9257.32
5694.0,865,2024-12-11,completed,1632.36
5695.0,188,2025-08-01,completed,5485.73
5696.0,664,2025-11-12,completed,3289.37
5697.0,651,2024-12-04,completed,2608.5
5698.0,463,2025-05-10,completed,639.7
5699.0,756,2024-04-16,completed,1267.13
5700.0,489,2025-12-30,completed,524.76
5701.0,897,2024-11-14,completed,3636.17
5702.0,645,2024-04-15,completed,103.02
5703.0,53,2025-05-18,returned,1264.72
5704.0,247,2026-03-10,cancelled,5646.5
5705.0,778,2025-06-10,completed,4966.4
5706.0,562,2025-11-08,completed,2152.62
5707.0,638,2024-08-05,returned,60.8
5708.0,527,2024-07-20,completed,1331.4
5709.0,478,2024-12-28,completed,717.09
5710.0,35,2026-03-14,completed,816.18
5711.0,284,2024-06-04,cancelled,4802.96
5712.0,605,2025-05-25,completed,2304.0
5713.0,243,2025-06-10,completed,2160.21
5714.0,440,2025-04-06,cancelled,1636.9
5715.0,269,2025-11-16,completed,653.72
5716.0,495,2024-10-11,completed,1885.53
5717.0,647,2024-05-04,cancelled,296.31
5718.0,454,2025-06-04,completed,5760.05
5719.0,905,2024-09-24,cancelled,2406.4
5720.0,279,2025-07-01,completed,34.44
5721.0,553,2025-08-11,completed,507.03
5722.0,179,2024-05-27,returned,190.96
5723.0,523,2025-06-04,completed,33.37
5724.0,705,2025-08-03,completed,1995.26
5725.0,397,2024-04-10,completed,2654.66
5726.0,282,2025-11-30,completed,2109.13
5727.0,255,2025-07-17,completed,1464.42
5728.0,248,2025-08-07,returned,1439.47
5729.0,329,2025-10-31,cancelled,829.05
5730.0,251,2024-12-05,completed,1429.98
5731.0,96,2025-03-24,completed,5485.71
5732.0,532,2024-10-18,completed,1365.52
5733.0,37,2025-08-15,completed,3012.82
5734.0,180,2025-01-05,returned,527.83
5735.0,386,2025-10-28,completed,2449.79
5736.0,879,2024-09-05,completed,1193.6
5737.0,187,2026-03-07,returned,5531.0
5738.0,159,2024-10-30,completed,710.75
5739.0,996,2024-11-11,completed,7281.19
5740.0,202,2024-09-09,completed,133.37
5741.0,593,2024-07-04,completed,54.95
5742.0,226,2024-07-09,completed,1472.74
5743.0,158,2024-05-15,completed,7299.82
5744.0,20,2025-05-21,completed,101.78
5745.0,288,2024-06-12,completed,6628.86
5746.0,976,2024-06-04,cancelled,1319.18
5747.0,637,2025-02-09,completed,212.58
5748.0,320,2024-07-05,returned,4267.26
5749.0,549,2024-05-10,returned,528.75
5750.0,356,2025-10-02,completed,3775.43
5751.0,603,2025-08-02,completed,2984.29
5752.0,748,2025-05-15,completed,4166.45
5753.0,84,2025-08-25,returned,4334.57
5754.0,511,2025-01-30,returned,256.39
5755.0,603,2024-06-15,returned,2510.86
5756.0,396,2025-07-01,cancelled,2894.16
5757.0,422,2026-02-05,completed,143.7
5758.0,590,2025-04-25,completed,913.6
5759.0,779,2025-05-21,completed,0.0
5760.0,78,2026-02-01,returned,1845.74
5761.0,414,2024-08-18,completed,2484.84
5762.0,212,2025-02-26,completed,2667.86
5763.0,582,2024-04-11,completed,1472.63
5764.0,631,2024-07-10,completed,886.95
5765.0,863,2024-08-04,completed,1862.61
5766.0,625,2024-05-05,completed,1424.26
5767.0,461,2024-04-09,completed,2529.36
5768.0,722,2025-12-01,completed,1871.92
5769.0,238,2024-09-18,completed,1137.78
5770.0,436,2024-08-01,cancelled,1510.0
5771.0,465,2025-03-16,returned,6655.72
5772.0,177,2025-07-12,cancelled,3866.66
5773.0,405,2025-01-02,completed,2448.63
5774.0,359,2025-08-18,completed,1015.47
5775.0,854,2024-11-09,completed,4430.76
5776.0,918,2024-06-23,completed,188.94
5777.0,817,2024-11-11,completed,2923.32
5778.0,511,2026-02-22,completed,0.0
5779.0,105,2025-01-20,completed,2629.51
5780.0,509,2024-11-03,cancelled,6496.74
5781.0,109,2026-01-16,completed,50.04
5782.0,262,2025-05-06,completed,2229.85
5783.0,497,2025-08-11,completed,5505.5
5784.0,963,2024-03-23,returned,323.15
5785.0,836,2025-10-11,cancelled,825.31
5786.0,353,2026-02-13,completed,3867.12
5787.0,242,2025-01-15,completed,1901.87
5788.0,707,2025-03-08,returned,897.77
5789.0,875,2026-03-10,completed,3793.22
5790.0,955,2024-07-04,completed,1218.53
5791.0,28,2025-12-24,completed,4125.8
5792.0,597,2024-09-09,completed,6896.11
5793.0,899,2025-06-02,completed,1138.36
5794.0,697,2026-02-15,completed,1690.75
5795.0,958,2026-01-10,completed,1296.39
5796.0,921,2025-08-26,completed,77.82
5797.0,30,2025-01-17,completed,1614.1
5798.0,104,2025-10-02,completed,1988.22
5799.0,706,2025-06-22,completed,1346.56
5800.0,362,2025-08-20,completed,77.98
5801.0,482,2025-10-23,completed,5985.61
5802.0,673,2024-12-15,completed,775.24
5803.0,534,2024-03-20,completed,1363.32
5804.0,58,2025-03-05,completed,2346.11
5805.0,995,2025-11-10,completed,1084.4
5806.0,557,2025-03-19,cancelled,3289.68
5807.0,319,2024-08-19,completed,992.76
5808.0,77,2024-11-16,completed,881.85
5809.0,24,2025-07-12,completed,12.86
5810.0,654,2025-09-07,completed,2333.72
5811.0,745,2025-03-22,completed,1405.41
5812.0,53,2025-04-10,completed,3334.91
5813.0,160,2025-12-28,completed,196.1
5814.0,681,2026-03-14,completed,420.82
5815.0,230,2025-06-08,completed,856.65
5816.0,713,2025-06-08,completed,1512.88
,515,2025-01-29,cancelled,0.0
5818.0,827,2026-02-10,cancelled,5693.45
5819.0,13,2025-10-24,completed,3476.89
5820.0,324,2025-02-13,cancelled,348.51
5821.0,999,2025-08-25,completed,538.65
5822.0,139,2025-04-21,completed,3956.65
5823.0,105,2025-04-15,completed,1390.9
5824.0,915,2025-09-21,completed,576.62
5825.0,210,2024-04-19,completed,645.64
5826.0,484,2024-11-16,completed,4897.68
5827.0,683,2025-01-09,completed,1317.81
5828.0,726,2025-06-19,completed,1774.74
5829.0,751,2025-10-17,completed,435.5
5830.0,196,2025-02-27,completed,6401.85
5831.0,830,2025-12-19,returned,3238.34
5832.0,184,2026-01-26,completed,2088.44
5833.0,157,2026-01-15,returned,3847.58
5834.0,527,2025-06-06,completed,2639.72
5835.0,647,2024-09-02,completed,1164.08
5836.0,944,2024-11-03,completed,821.11
5837.0,427,2025-05-23,completed,655.1
5838.0,234,2025-02-09,completed,159.84
5839.0,142,2024-10-23,completed,423.48
5840.0,10,2025-07-07,completed,1169.25
5841.0,923,2024-04-15,completed,1094.82
5842.0,724,2024-09-01,completed,761.45
,391,2026-01-08,completed,0.0
5844.0,950,2024-09-19,cancelled,1847.01
5845.0,150,2024-09-27,completed,291.37
5846.0,699,2025-04-09,completed,2223.04
5847.0,269,2024-04-16,completed,2135.86
5848.0,950,2026-02-11,cancelled,2125.44
5849.0,749,2025-02-09,completed,0.0
5850.0,969,2025-01-02,completed,8009.76
5851.0,330,2025-01-26,completed,329.44
5852.0,644,2026-02-16,completed,554.89
5853.0,669,2025-10-25,completed,4179.55
5854.0,808,2024-10-04,completed,2204.08
5855.0,830,2025-11-03,completed,303.04
5856.0,724,2025-04-21,cancelled,662.27
5857.0,994,2025-01-16,cancelled,4961.96
5858.0,102,2025-03-19,completed,5474.12
,508,2026-02-12,completed,0.0
5860.0,428,2025-10-19,completed,2958.98
5861.0,57,2025-06-28,cancelled,369.68
5862.0,457,2024-10-27,cancelled,1906.05
,300,2025-05-30,completed,0.0
5864.0,164,2024-04-24,cancelled,87.7
5865.0,438,2026-03-10,completed,6062.39
5866.0,822,2024-08-21,completed,2055.34
5867.0,707,2025-07-14,completed,4342.11
5868.0,932,2024-10-14,completed,1052.31
5869.0,358,2024-06-10,completed,1793.22
,759,2024-09-05,cancelled,0.0
,528,2026-03-11,completed,0.0
5872.0,78,2025-05-01,returned,62.76
5873.0,953,2024-11-13,returned,945.78
5874.0,996,2025-04-20,cancelled,905.98
5875.0,547,2024-08-11,returned,1137.93
5876.0,278,2025-07-31,returned,2968.69
5877.0,555,2024-05-15,completed,2762.87
5878.0,535,2025-07-03,completed,3403.02
5879.0,163,2026-02-07,completed,1605.47
5880.0,590,2024-04-02,completed,1007.85
5881.0,118,2024-06-20,completed,4294.94
5882.0,405,2025-09-16,completed,722.65
,936,2024-09-22,completed,0.0
5884.0,958,2025-07-11,completed,1734.24
5885.0,907,2025-07-22,cancelled,993.81
5886.0,6,2025-01-15,cancelled,261.69
5887.0,495,2026-01-09,completed,1403.15
5888.0,96,2024-08-14,completed,4287.42
5889.0,52,2024-07-15,completed,375.42
5890.0,187,2024-05-28,completed,410.93
5891.0,905,2026-01-28,completed,2498.03
5892.0,549,2024-10-30,completed,745.24
5893.0,246,2025-04-18,completed,3954.2
5894.0,425,2025-04-23,completed,2378.74
5895.0,348,2024-05-07,completed,993.53
5896.0,67,2026-03-06,returned,362.9
5897.0,6,2025-12-16,completed,980.6
5898.0,279,2025-12-01,completed,1081.38
5899.0,423,2024-03-20,returned,6751.64
,755,2024-09-09,cancelled,0.0
5901.0,431,2025-10-08,cancelled,358.23
5902.0,613,2025-10-19,completed,4116.37
5903.0,72,2026-02-06,cancelled,143.65
5904.0,862,2026-02-21,completed,1585.55
5905.0,651,2024-06-08,completed,6412.05
5906.0,487,2025-02-10,completed,3531.66
5907.0,607,2024-06-14,completed,2613.95
5908.0,848,2025-09-28,completed,534.79
,849,2025-10-08,completed,0.0
5910.0,989,2025-02-21,completed,113.28
5911.0,307,2024-06-15,cancelled,192.38
5912.0,606,2025-07-19,completed,175.55
5913.0,275,2024-10-07,completed,699.01
5914.0,251,2024-05-17,returned,1814.69
5915.0,701,2025-10-15,completed,135.83
5916.0,297,2024-12-01,returned,1262.06
5917.0,392,2024-12-26,completed,121.78
5918.0,177,2024-08-03,completed,2756.1
5919.0,643,2026-02-06,completed,2094.0
5920.0,25,2025-08-30,completed,5599.47
5921.0,275,2026-01-12,completed,1606.18
5922.0,659,2025-06-14,completed,1351.15
5923.0,128,2026-02-24,completed,4041.53
5924.0,576,2025-09-29,cancelled,3197.6
,39,2026-03-13,completed,0.0
5926.0,792,2024-07-14,cancelled,551.07
5927.0,415,2024-11-23,completed,1339.5
5928.0,840,2025-04-03,returned,377.16
5929.0,917,2025-08-04,completed,1420.0
5930.0,894,2024-08-06,completed,324.74
5931.0,900,2026-03-12,completed,159.44
5932.0,604,2025-09-22,completed,1587.75
5933.0,55,2024-11-29,completed,842.02
5934.0,524,2024-11-21,completed,936.8
5935.0,506,2024-12-27,completed,312.85
5936.0,884,2025-09-22,completed,1563.75
5937.0,932,2024-06-01,completed,320.98
5938.0,291,2025-03-27,completed,4902.39
5939.0,975,2025-11-01,completed,534.25
5940.0,250,2024-08-20,completed,132.08
5941.0,400,2024-08-03,completed,840.46
5942.0,86,2025-06-27,completed,1171.3
5943.0,84,2025-10-04,completed,961.5
5944.0,721,2025-09-15,cancelled,362.31
5945.0,188,2024-05-05,completed,7412.76
5946.0,108,2026-03-13,completed,218.34
5947.0,820,2024-08-30,cancelled,2699.98
5948.0,692,2025-07-11,completed,4468.36
5949.0,756,2026-01-14,completed,7333.15
5950.0,516,2025-03-14,completed,711.27
5951.0,118,2025-10-02,completed,2338.53
,517,2024-12-26,completed,0.0
5953.0,598,2025-06-30,completed,1112.23
5954.0,376,2024-08-10,returned,2761.98
5955.0,619,2024-04-17,completed,232.53
5956.0,236,2025-02-12,completed,0.0
5957.0,851,2024-03-20,completed,1915.6
5958.0,46,2024-12-02,completed,920.69
5959.0,803,2026-03-09,completed,733.1
5960.0,19,2026-01-29,completed,38.07
5961.0,180,2025-07-05,completed,5744.15
5962.0,403,2025-01-15,completed,380.73
5963.0,178,2025-11-20,completed,1263.34
5964.0,687,2026-02-24,completed,628.42
5965.0,197,2025-12-08,completed,4055.93
5966.0,870,2024-05-19,completed,347.4
5967.0,39,2025-11-24,cancelled,2190.7
5968.0,440,2025-05-26,completed,7626.91
5969.0,433,2025-05-02,completed,2590.77
,382,2024-06-11,completed,0.0
5971.0,337,2024-06-25,completed,8016.14
5972.0,967,2025-03-14,completed,6445.04
5973.0,781,2026-03-16,completed,3356.98
5974.0,6,2025-08-30,cancelled,385.38
5975.0,742,2024-11-22,returned,976.73
5976.0,822,2025-06-17,completed,2314.51
5977.0,695,2024-04-10,completed,1354.92
5978.0,448,2025-11-18,completed,3074.23
5979.0,849,2024-11-04,completed,1647.98
5980.0,911,2024-11-01,completed,8631.73
,686,2025-11-09,cancelled,0.0
5982.0,515,2024-10-18,completed,1179.39
5983.0,690,2025-12-05,completed,2589.27
5984.0,710,2024-04-27,cancelled,983.98
5985.0,414,2024-10-23,completed,294.44
5986.0,9,2026-02-20,completed,5697.8
5987.0,76,2024-06-26,returned,2693.21
5988.0,853,2024-09-22,completed,3593.66
,813,2024-12-20,completed,0.0
5990.0,212,2024-07-07,completed,169.74
5991.0,518,2024-11-21,completed,1724.93
5992.0,210,2025-01-13,cancelled,1927.96
5993.0,481,2024-05-11,completed,2503.47
5994.0,390,2025-04-10,completed,899.4
5995.0,751,2024-05-11,completed,1483.59
5996.0,254,2024-10-29,completed,2731.2
5997.0,752,2024-10-23,completed,294.15
5998.0,160,2024-04-03,completed,730.19
5999.0,943,2026-03-05,completed,1001.85
6000.0,658,2024-11-12,completed,1537.75
6001.0,169,2025-08-20,completed,4944.62
6002.0,499,2025-12-13,completed,106.6
6003.0,293,2026-01-27,returned,3100.29
6004.0,61,2025-06-01,completed,1313.03
6005.0,939,2025-11-30,completed,4263.68
6006.0,423,2024-12-08,cancelled,890.25
6007.0,330,2024-05-26,returned,1632.85
6008.0,168,2024-09-27,completed,642.31
6009.0,927,2024-11-16,completed,2821.76
6010.0,823,2025-12-27,completed,605.97
6011.0,714,2024-07-29,completed,2058.0
6012.0,203,2024-08-20,cancelled,445.12
6013.0,672,2025-10-24,completed,909.12
6014.0,864,2024-09-03,completed,5145.45
6015.0,943,2024-10-06,completed,5015.22
6016.0,237,2025-11-23,completed,188.48
6017.0,430,2025-04-24,completed,213.69
6018.0,345,2025-04-17,cancelled,1777.86
6019.0,242,2025-12-06,cancelled,1633.29
6020.0,748,2025-11-01,completed,2124.38
6021.0,22,2025-04-23,completed,1143.17
6022.0,917,2025-05-14,completed,4153.93
6023.0,7,2025-08-04,cancelled,1544.1
6024.0,11,2024-10-21,completed,19.53
6025.0,935,2025-04-25,completed,5461.51
6026.0,827,2024-10-21,cancelled,2007.76
6027.0,416,2026-01-01,returned,950.32
6028.0,691,2025-09-18,completed,887.16
6029.0,345,2024-04-16,completed,487.03
,203,2026-01-18,completed,0.0
6031.0,621,2025-01-19,completed,1489.78
6032.0,599,2025-07-11,completed,841.16
6033.0,1000,2024-09-30,completed,1555.69
6034.0,788,2024-04-25,cancelled,1418.36
6035.0,366,2024-05-07,completed,504.8
6036.0,108,2026-02-09,cancelled,1348.92
6037.0,229,2025-05-22,completed,2268.34
6038.0,253,2024-06-04,completed,7192.76
6039.0,393,2025-03-01,completed,959.1
6040.0,565,2025-02-24,completed,1152.16
6041.0,787,2024-12-06,completed,2202.22
6042.0,894,2025-04-18,completed,1352.27
6043.0,551,2024-09-27,completed,1133.23
6044.0,594,2025-05-23,completed,1511.78
6045.0,156,2025-05-02,completed,251.79
,972,2025-10-19,completed,0.0
6047.0,213,2024-05-16,completed,5200.3
6048.0,794,2024-07-19,completed,1894.75
6049.0,798,2025-07-05,completed,1350.56
6050.0,679,2025-05-07,completed,1030.0
6051.0,247,2025-12-11,completed,5578.67
6052.0,879,2025-06-22,completed,1609.97
6053.0,11,2024-03-30,cancelled,442.95
6054.0,272,2024-08-24,completed,4543.85
6055.0,619,2025-08-17,completed,6642.89
6056.0,905,2024-07-19,cancelled,751.02
6057.0,304,2026-02-15,completed,3549.13
6058.0,573,2025-12-09,completed,6926.0
6059.0,750,2025-03-25,completed,1789.87
6060.0,820,2026-03-11,completed,2701.14
6061.0,200,2024-03-21,completed,76.01
6062.0,549,2025-04-04,returned,1526.21
6063.0,333,2024-10-03,completed,4954.09
6064.0,814,2025-10-19,completed,4033.3
6065.0,619,2025-10-06,completed,2527.03
6066.0,475,2024-08-02,completed,2921.16
6067.0,69,2025-04-22,completed,465.22
6068.0,446,2024-04-30,completed,1811.81
6069.0,778,2024-08-19,completed,1118.15
6070.0,450,2025-07-18,returned,108.64
6071.0,620,2024-08-05,completed,2547.24
6072.0,17,2025-04-07,completed,1173.7
6073.0,656,2024-11-24,completed,3025.5
6074.0,620,2025-01-07,completed,2887.38
6075.0,870,2025-05-23,completed,2969.03
6076.0,722,2026-01-12,returned,64.03
6077.0,582,2024-10-14,completed,733.29
6078.0,336,2024-09-16,completed,547.78
6079.0,515,2025-12-03,cancelled,557.38
6080.0,709,2024-06-17,completed,1105.62
6081.0,791,2025-01-19,completed,3963.72
6082.0,128,2025-07-04,completed,4351.83
6083.0,355,2025-03-16,completed,503.25
6084.0,987,2026-03-02,completed,295.74
,755,2025-01-08,cancelled,0.0
6086.0,959,2024-08-04,cancelled,2010.35
6087.0,641,2024-09-18,completed,1481.01
,339,2024-06-19,completed,0.0
6089.0,490,2024-07-30,completed,0.0
6090.0,346,2025-06-29,completed,2835.87
6091.0,386,2024-06-13,completed,570.47
,355,2025-07-21,completed,0.0
6093.0,729,2024-06-22,completed,1144.55
6094.0,167,2024-04-16,completed,757.22
6095.0,35,2026-03-17,completed,2173.18
6096.0,720,2025-09-13,completed,675.1
6097.0,468,2025-09-03,completed,1128.93
6098.0,37,2025-07-31,completed,2163.73
,363,2024-06-23,returned,0.0
6100.0,395,2024-08-24,completed,3750.9
6101.0,548,2026-02-17,completed,6268.41
6102.0,317,2025-05-12,completed,5805.91
6103.0,23,2025-07-07,completed,851.06
6104.0,45,2025-08-24,returned,127.45
6105.0,908,2025-11-14,completed,890.54
6106.0,104,2024-03-28,cancelled,5009.41
6107.0,484,2024-06-04,completed,3612.3
,265,2024-08-15,completed,0.0
6109.0,939,2024-07-01,completed,2079.01
6110.0,284,2025-08-29,returned,806.12
6111.0,589,2025-10-13,completed,7006.54
6112.0,215,2025-12-13,returned,36.21
6113.0,178,2024-11-10,cancelled,372.6
6114.0,163,2025-01-12,completed,777.09
6115.0,535,2025-07-13,cancelled,1090.45
6116.0,577,2025-07-28,completed,3185.43
6117.0,905,2025-02-05,returned,520.27
6118.0,111,2024-08-12,returned,573.64
6119.0,347,2025-06-25,completed,5700.5
6120.0,899,2024-08-16,completed,820.88
6121.0,316,2024-12-01,completed,124.52
6122.0,536,2025-12-13,completed,774.63
6123.0,338,2025-12-05,completed,1292.06
,624,2025-07-15,completed,0.0
6125.0,691,2025-03-11,completed,609.5
,470,2026-02-09,completed,0.0
6127.0,965,2025-01-31,completed,3116.11
6128.0,963,2024-09-18,completed,1945.83
6129.0,634,2025-01-28,completed,1471.19
6130.0,24,2024-07-11,completed,217.5
,808,2025-10-10,completed,0.0
6132.0,841,2025-11-17,completed,677.32
6133.0,895,2025-09-16,completed,951.48
6134.0,388,2025-04-05,returned,196.44
6135.0,796,2024-08-14,completed,5217.27
6136.0,885,2024-06-06,cancelled,447.52
6137.0,453,2024-10-13,completed,3969.77
6138.0,72,2024-10-11,returned,4416.26
6139.0,94,2024-07-25,returned,2745.99
6140.0,396,2025-10-01,completed,2899.9
6141.0,297,2025-02-26,completed,313.6
6142.0,106,2025-09-26,returned,3052.26
6143.0,433,2024-05-04,cancelled,619.23
6144.0,310,2025-02-13,completed,7574.79
6145.0,688,2024-10-25,completed,59.27
6146.0,745,2024-08-28,completed,5465.0
6147.0,9,2024-08-11,completed,1048.84
6148.0,718,2025-12-09,completed,1022.01
6149.0,983,2025-11-21,completed,339.43
6150.0,225,2026-02-20,returned,259.48
6151.0,132,2024-10-01,cancelled,216.39
6152.0,655,2025-03-04,completed,7746.0
6153.0,896,2025-02-01,completed,1668.53
6154.0,831,2024-06-23,completed,1501.9
6155.0,658,2025-10-09,completed,1065.79
6156.0,666,2025-07-02,completed,5947.44
,541,2024-12-24,cancelled,0.0
6158.0,634,2026-03-09,completed,1227.39
,751,2025-04-25,returned,0.0
6160.0,37,2025-06-30,completed,482.79
6161.0,392,2024-07-01,returned,346.65
6162.0,232,2024-09-29,cancelled,2052.29
6163.0,422,2024-12-14,cancelled,455.15
6164.0,938,2024-09-20,completed,1126.46
6165.0,96,2024-05-29,completed,1788.33
6166.0,284,2025-12-08,returned,1246.78
6167.0,488,2025-03-30,completed,98.04
6168.0,863,2024-10-30,completed,5722.31
6169.0,437,2025-01-07,completed,390.2
6170.0,297,2024-05-03,cancelled,246.06
6171.0,437,2026-02-15,completed,2606.99
6172.0,11,2024-06-04,returned,768.46
6173.0,133,2026-01-04,completed,619.48
6174.0,543,2024-09-18,completed,402.17
6175.0,19,2024-09-12,completed,1547.21
6176.0,76,2026-02-16,completed,2980.93
6177.0,51,2026-01-27,completed,3566.6
,129,2025-12-03,completed,0.0
6179.0,291,2025-05-11,returned,779.92
6180.0,11,2026-01-22,completed,968.65
6181.0,283,2026-01-20,cancelled,853.08
6182.0,383,2025-06-19,completed,2507.64
6183.0,490,2026-03-02,cancelled,1582.45
6184.0,482,2024-03-20,completed,3137.22
6185.0,264,2026-02-16,completed,1097.25
6186.0,211,2024-11-12,completed,7102.81
6187.0,689,2025-08-04,completed,322.28
6188.0,361,2025-04-26,completed,2206.22
6189.0,382,2025-05-07,completed,4397.26
6190.0,827,2024-03-19,completed,4610.1
6191.0,669,2024-08-06,returned,6878.67
6192.0,518,2024-06-05,completed,3676.53
6193.0,88,2024-10-27,completed,1327.26
6194.0,57,2025-09-27,completed,353.88
6195.0,16,2024-09-17,cancelled,501.48
6196.0,475,2025-10-27,completed,734.67
6197.0,155,2025-05-20,completed,521.04
6198.0,339,2025-06-20,completed,1235.11
6199.0,289,2025-07-20,cancelled,2534.68
6200.0,487,2026-02-18,completed,1287.27
6201.0,908,2025-05-05,completed,8076.39
6202.0,744,2024-12-03,completed,705.69
6203.0,353,2024-12-20,completed,4024.67
6204.0,375,2025-06-17,completed,1913.44
6205.0,789,2025-12-28,returned,819.19
6206.0,954,2024-11-10,cancelled,503.68
6207.0,884,2025-12-05,completed,2706.03
6208.0,895,2024-12-03,completed,4387.11
6209.0,959,2025-09-23,cancelled,4013.64
6210.0,316,2025-04-11,completed,2088.63
6211.0,242,2025-03-13,completed,401.9
6212.0,220,2025-01-26,completed,307.05
6213.0,520,2025-05-03,completed,1372.26
6214.0,732,2025-08-04,completed,849.64
6215.0,591,2024-06-01,completed,1458.13
6216.0,875,2026-01-01,completed,533.17
,281,2024-09-03,completed,0.0
6218.0,50,2025-12-11,completed,180.0
6219.0,691,2024-08-14,completed,2276.15
6220.0,580,2025-01-13,completed,1082.81
6221.0,537,2026-03-16,returned,90.04
6222.0,219,2024-05-10,completed,1612.27
6223.0,618,2025-07-28,completed,1461.73
6224.0,304,2026-03-01,completed,1268.99
6225.0,354,2025-02-03,completed,4868.58
6226.0,922,2024-06-25,completed,751.6
6227.0,997,2025-09-08,cancelled,3017.8
6228.0,629,2024-08-24,completed,2442.59
6229.0,899,2024-05-27,completed,819.41
6230.0,769,2024-09-21,completed,4086.99
6231.0,638,2026-01-18,completed,2078.53
6232.0,700,2025-01-11,completed,1501.13
6233.0,422,2026-03-12,completed,2664.24
6234.0,206,2025-07-01,completed,35.32
6235.0,757,2025-12-28,completed,903.54
,10,2025-12-30,completed,0.0
,18,2024-05-25,completed,0.0
6238.0,565,2026-01-22,completed,1563.12
6239.0,38,2025-06-08,completed,1304.99
6240.0,692,2024-05-25,completed,260.72
6241.0,46,2024-09-16,cancelled,525.93
6242.0,697,2025-05-29,completed,1379.81
6243.0,615,2025-09-14,completed,924.2
6244.0,662,2026-02-01,completed,72.01
