item_id,order_id,product_id,quantity,unit_price,line_total
14473,6135,13,2,51.03,102.06
14474,6135,141,5,1007.47,5037.35
14475,6135,138,1,71.79,71.79
14476,6136,135,1,47.76,47.76
14477,6136,40,2,199.88,399.76
14478,6137,196,4,83.91,335.64
14479,6137,44,2,993.25,1986.5
14480,6137,56,3,549.21,1647.63
14481,6138,147,4,874.57,3498.28
14482,6138,61,3,101.18,303.54
14483,6138,179,4,82.15,328.6
14484,6138,119,2,142.92,285.84
14485,6139,16,1,143.22,143.22
14486,6139,158,1,1166.47,1166.47
14487,6139,191,5,287.26,1436.3
14488,6140,79,5,445.58,2227.9
14489,6140,103,4,168.0,672.0
14490,6141,127,4,78.4,313.6
14491,6142,36,3,321.57,964.71
14492,6142,15,5,417.51,2087.55
14493,6143,77,1,467.51,467.51
14495,6143,145,2,31.91,63.82
14496,6143,47,5,17.58,87.9
14497,6144,62,4,17.88,71.52
14498,6144,3,4,1248.64,4994.56
14499,6144,122,1,183.38,183.38
14500,6144,104,3,775.11,2325.33
14501,6145,197,1,59.27,59.27
14502,6146,41,5,279.73,1398.65
14503,6146,6,5,813.27,4066.35
14504,6147,159,2,64.92,129.84
14505,6147,144,1,59.42,59.42
14506,6147,169,2,429.79,859.58
14508,6148,119,4,128.55,514.2
14509,6148,138,1,65.93,65.93
14510,6148,57,4,110.47,441.88
14511,6149,134,4,55.41,221.64
14512,6149,175,4,7.16,28.64
14513,6149,22,5,17.83,89.15
14514,6150,182,4,64.87,259.48
14515,6151,34,3,72.13,216.39
14517,6152,63,5,34.32,171.6
14518,6152,44,5,1009.25,5046.25
14519,6152,148,5,108.89,544.45
14520,6152,187,5,396.74,1983.7
14521,6153,112,5,194.56,972.8
14522,6153,48,3,231.91,695.73
14523,6154,93,4,139.83,559.32
14524,6154,49,5,136.77,683.85
14525,6154,173,1,258.73,258.73
14526,6155,136,1,237.55,237.55
14527,6155,51,4,78.34,313.36
14528,6155,37,4,128.72,514.88
14529,6156,82,4,1486.86,5947.44
14530,6158,178,3,409.13,1227.39
14531,6160,144,5,60.11,300.55
14532,6160,80,1,182.24,182.24
14533,6161,55,3,115.55,346.65
14534,6162,190,3,99.95,299.85
14535,6162,131,1,673.88,673.88
14536,6162,29,4,47.08,188.32
14537,6162,149,1,890.24,890.24
14538,6163,152,5,91.03,455.15
14539,6164,26,3,281.15,843.45
14540,6164,72,4,43.16,172.64
14541,6164,181,3,36.79,110.37
14542,6165,23,2,181.79,363.58
14543,6165,105,3,147.25,441.75
14544,6165,36,2,360.01,720.02
14545,6165,172,3,87.66,262.98
14546,6166,7,2,92.34,184.68
14547,6166,127,4,83.15,332.6
14548,6166,45,5,145.9,729.5
14549,6167,114,1,98.04,98.04
14550,6168,86,5,229.93,1149.65
14551,6168,6,2,805.19,1610.38
14552,6168,71,5,546.8,2734.0
14553,6168,101,2,114.14,228.28
14554,6169,185,5,78.04,390.2
14555,6170,142,1,116.86,116.86
14556,6170,4,1,33.24,33.24
14557,6170,29,2,47.98,95.96
14558,6171,94,3,141.58,424.74
14559,6171,85,5,436.45,2182.25
14561,6172,101,5,116.6,583.0
14562,6172,108,2,92.73,185.46
14563,6173,105,4,154.87,619.48
14564,6174,126,3,61.89,185.67
14565,6174,63,3,33.65,100.95
14566,6174,163,5,23.11,115.55
14567,6175,90,1,123.85,123.85
14568,6175,81,1,34.42,34.42
14569,6175,75,5,171.22,856.1
14570,6175,160,2,266.42,532.84
14574,6177,149,4,783.32,3133.28
14575,6177,180,1,433.32,433.32
14576,6179,192,4,194.98,779.92
14577,6180,157,5,193.73,968.65
14578,6181,40,4,213.27,853.08
14579,6182,170,2,203.43,406.86
14580,6182,95,2,389.56,779.12
14581,6182,191,4,260.71,1042.84
14582,6182,94,2,139.41,278.82
14583,6183,75,5,173.17,865.85
14584,6183,40,2,207.3,414.6
14585,6183,45,1,147.68,147.68
14586,6183,102,4,38.58,154.32
14587,6184,198,4,61.23,244.92
14588,6184,131,4,661.67,2646.68
14589,6184,68,2,122.81,245.62
14590,6185,162,3,150.75,452.25
14591,6185,40,3,215.0,645.0
14592,6186,159,3,69.39,208.17
14593,6186,33,3,478.88,1436.64
14594,6186,9,5,1091.6,5458.0
14595,6187,84,1,191.8,191.8
14596,6187,115,2,65.24,130.48
14597,6188,167,2,963.41,1926.82
14598,6188,120,4,69.85,279.4
14600,6189,30,5,55.62,278.1
14601,6189,147,4,865.88,3463.52
14602,6189,200,4,163.91,655.64
14603,6190,195,4,355.7,1422.8
14604,6190,35,5,370.18,1850.9
14605,6190,11,4,334.1,1336.4
14606,6191,71,5,498.85,2494.25
14607,6191,99,3,280.75,842.25
14608,6191,167,3,922.26,2766.78
14609,6191,130,1,775.39,775.39
14610,6192,129,3,1225.51,3676.53
14611,6193,170,4,222.91,891.64
14612,6193,4,2,36.61,73.22
14613,6193,151,3,120.8,362.4
14614,6194,96,4,67.12,268.48
14615,6194,140,1,85.4,85.4
14616,6195,155,4,125.37,501.48
14617,6196,134,1,51.98,51.98
14618,6196,73,1,82.57,82.57
14619,6196,47,4,15.91,63.64
14620,6196,176,2,268.24,536.48
14621,6197,179,4,79.79,319.16
14622,6197,72,2,42.97,85.94
14623,6197,115,2,57.97,115.94
14625,6198,90,5,122.77,613.85
14626,6198,4,5,37.92,189.6
14627,6198,60,1,431.66,431.66
14628,6199,125,5,328.92,1644.6
14629,6199,41,2,272.2,544.4
14630,6199,61,2,100.63,201.26
14631,6199,174,3,48.14,144.42
14632,6200,183,3,330.45,991.35
14633,6200,161,4,31.38,125.52
14634,6200,182,3,56.8,170.4
14635,6201,103,5,152.26,761.3
14636,6201,56,4,534.12,2136.48
14637,6201,97,4,1290.79,5163.16
14638,6201,47,1,15.45,15.45
14639,6202,148,4,116.39,465.56
14640,6202,67,4,28.27,113.08
14641,6202,119,1,127.05,127.05
14642,6203,133,1,137.1,137.1
14643,6203,64,3,1108.57,3325.71
14644,6203,5,1,419.76,419.76
14645,6203,93,1,142.1,142.1
14646,6204,71,4,478.36,1913.44
14647,6205,1,5,89.71,448.55
14648,6205,140,4,92.66,370.64
14649,6206,51,3,80.36,241.08
14650,6206,173,1,233.86,233.86
14651,6206,111,1,28.74,28.74
14652,6207,180,4,394.18,1576.72
14653,6207,27,4,14.33,57.32
14655,6207,195,3,357.33,1071.99
14656,6208,129,3,1249.57,3748.71
14658,6208,155,5,127.68,638.4
14659,6209,11,4,323.34,1293.36
14660,6209,186,2,1155.96,2311.92
14661,6209,199,4,102.09,408.36
14662,6210,79,1,441.36,441.36
14663,6210,137,1,986.28,986.28
14664,6210,110,1,339.49,339.49
14665,6210,96,5,64.3,321.5
14666,6211,23,2,200.95,401.9
14667,6212,61,3,102.35,307.05
14668,6213,162,5,158.89,794.45
14669,6213,119,1,129.43,129.43
14670,6213,198,5,57.94,289.7
14671,6213,53,2,79.34,158.68
14672,6214,148,3,112.8,338.4
14673,6214,197,2,55.38,110.76
14674,6214,108,4,100.12,400.48
14675,6215,8,3,367.65,1102.95
14676,6215,13,1,49.65,49.65
14677,6215,37,2,126.85,253.7
14678,6215,30,1,51.83,51.83
14679,6216,127,5,78.97,394.85
14680,6216,165,2,69.16,138.32
14681,6218,154,5,36.0,180.0
14682,6219,128,2,199.99,399.98
14683,6219,185,1,86.7,86.7
14684,6219,4,3,36.44,109.32
14685,6219,83,5,336.03,1680.15
14686,6220,88,2,297.01,594.02
14687,6220,192,1,170.82,170.82
14688,6220,174,1,48.59,48.59
14689,6220,98,2,134.69,269.38
14690,6221,140,1,90.04,90.04
14691,6222,13,5,52.61,263.05
14692,6222,88,2,295.06,590.12
14693,6222,65,5,17.01,85.05
14694,6222,68,5,134.81,674.05
14695,6223,26,2,307.44,614.88
14696,6223,112,5,169.37,846.85
14699,6225,56,5,557.62,2788.1
14700,6225,52,3,152.79,458.37
14701,6225,187,4,387.18,1548.72
14702,6225,87,1,73.39,73.39
14703,6226,23,4,187.9,751.6
14705,6227,78,3,158.98,476.94
14706,6227,129,2,1270.43,2540.86
14707,6228,49,2,136.13,272.26
14708,6228,168,4,65.27,261.08
14709,6228,110,5,381.85,1909.25
14710,6229,37,4,144.65,578.6
14711,6229,39,3,19.05,57.15
14713,6229,200,1,183.66,183.66
14716,6231,113,4,305.55,1222.2
14717,6231,25,2,28.87,57.74
14718,6231,152,2,81.88,163.76
14719,6231,40,3,211.61,634.83
14724,6233,145,5,27.93,139.65
14725,6233,104,3,841.53,2524.59
14726,6234,22,2,17.66,35.32
14727,6235,194,4,6.36,25.44
14728,6235,113,3,292.7,878.1
14729,6238,156,1,283.64,283.64
14730,6238,172,2,93.75,187.5
14731,6238,53,5,80.18,400.9
14732,6238,52,4,172.77,691.08
14733,6239,50,3,139.28,417.84
14734,6239,84,5,177.43,887.15
14735,6240,96,4,65.18,260.72
14736,6241,157,3,175.31,525.93
14737,6242,119,5,123.43,617.15
14738,6242,104,1,762.66,762.66
14739,6243,128,5,184.84,924.2
14740,6244,165,1,72.01,72.01
14741,6245,60,1,410.01,410.01
14742,6245,96,3,71.37,214.11
14744,6245,165,4,69.17,276.68
14745,6246,98,1,145.05,145.05
14746,6247,74,3,54.98,164.94
14747,6247,8,1,344.4,344.4
14748,6247,107,1,68.02,68.02
14749,6247,84,3,203.63,610.89
14750,6248,145,2,31.13,62.26
14751,6248,53,5,75.89,379.45
14752,6249,72,4,44.66,178.64
14753,6249,34,5,69.13,345.65
14754,6250,189,3,196.32,588.96
14755,6250,58,1,133.86,133.86
14756,6250,136,4,234.33,937.32
14758,6252,128,4,190.35,761.4
14759,6252,163,1,22.93,22.93
14760,6252,145,3,28.38,85.14
14761,6252,84,4,204.24,816.96
14762,6253,113,3,318.42,955.26
14763,6253,199,5,96.54,482.7
14764,6254,67,3,25.64,76.92
14765,6255,172,5,87.89,439.45
14766,6256,149,3,863.47,2590.41
14767,6256,54,3,413.2,1239.6
14768,6256,52,5,160.54,802.7
14769,6256,81,4,31.14,124.56
14770,6257,15,3,394.55,1183.65
14771,6257,183,1,290.3,290.3
14772,6257,147,4,829.05,3316.2
14773,6258,77,1,475.13,475.13
14774,6258,137,1,995.92,995.92
14775,6259,44,3,960.01,2880.03
14776,6259,111,3,30.08,90.24
14777,6260,153,2,357.73,715.46
14778,6262,127,5,78.51,392.55
14779,6264,97,1,1355.56,1355.56
14780,6264,182,3,57.42,172.26
14781,6264,62,2,17.36,34.72
14783,6265,178,2,425.31,850.62
14784,6266,6,5,876.98,4384.9
14785,6266,153,4,367.19,1468.76
14786,6266,41,5,247.15,1235.75
14787,6266,181,4,38.29,153.16
14788,6267,100,1,155.85,155.85
14789,6267,198,1,56.85,56.85
14790,6267,135,4,49.68,198.72
14791,6268,12,1,11.75,11.75
14792,6268,9,2,1240.98,2481.96
14793,6269,93,2,146.98,293.96
14794,6269,153,5,352.71,1763.55
14795,6269,61,4,107.1,428.4
14797,6270,196,1,81.55,81.55
14798,6270,152,5,82.06,410.3
14799,6271,80,2,185.8,371.6
14800,6271,159,2,63.25,126.5
14801,6272,75,1,170.35,170.35
14802,6273,141,5,960.42,4802.1
14803,6273,45,3,151.32,453.96
14804,6274,155,3,122.57,367.71
14805,6274,85,4,401.2,1604.8
14806,6274,76,5,16.27,81.35
14808,6275,109,1,116.79,116.79
14809,6275,129,5,1266.79,6333.95
14810,6275,45,1,141.01,141.01
14812,6277,143,5,239.69,1198.45
14813,6277,38,3,372.42,1117.26
14814,6277,1,3,93.48,280.44
14815,6278,129,1,1110.01,1110.01
14816,6278,109,3,115.41,346.23
14817,6278,6,3,874.24,2622.72
14818,6278,26,1,282.48,282.48
14820,6279,61,2,97.49,194.98
14821,6279,172,2,93.12,186.24
14822,6279,6,5,768.22,3841.1
14824,6280,152,5,91.8,459.0
14825,6280,48,5,244.97,1224.85
14826,6281,85,1,402.72,402.72
14827,6281,191,4,280.94,1123.76
14828,6281,128,1,209.34,209.34
14829,6281,158,4,1179.74,4718.96
14830,6282,25,5,28.67,143.35
14831,6282,180,5,421.47,2107.35
14832,6283,71,4,477.99,1911.96
14833,6283,11,4,309.52,1238.08
14834,6283,200,2,170.79,341.58
14835,6283,184,4,7.26,29.04
14836,6284,8,5,369.41,1847.05
14838,6285,67,4,26.06,104.24
14839,6285,109,4,107.86,431.44
14840,6286,74,3,55.39,166.17
14841,6286,172,4,89.0,356.0
14842,6287,91,3,73.2,219.6
14843,6287,62,3,17.54,52.62
14844,6288,49,2,138.13,276.26
14845,6288,152,1,81.05,81.05
14846,6289,123,5,542.28,2711.4
14847,6290,1,4,88.62,354.48
14848,6290,31,3,133.52,400.56
14849,6290,19,1,257.16,257.16
14850,6290,50,2,129.85,259.7
14851,6291,133,1,143.26,143.26
14852,6291,138,2,72.76,145.52
14853,6292,199,3,91.97,275.91
14854,6292,125,4,347.11,1388.44
14855,6292,55,5,116.24,581.2
14856,6293,61,1,105.05,105.05
14857,6293,129,4,1240.08,4960.32
14859,6294,42,3,130.02,390.06
14860,6294,170,2,198.13,396.26
14861,6294,175,4,7.08,28.32
14862,6294,110,2,392.43,784.86
14863,6295,140,2,87.76,175.52
14864,6295,38,2,396.74,793.48
14865,6295,145,2,32.25,64.5
14866,6296,17,3,160.42,481.26
14867,6296,148,4,116.45,465.8
14868,6296,15,4,403.88,1615.52
14869,6297,54,5,427.19,2135.95
14870,6297,172,1,94.5,94.5
14871,6298,157,3,182.1,546.3
14872,6298,148,1,116.88,116.88
14873,6299,151,3,109.59,328.77
14874,6299,45,1,136.01,136.01
14875,6300,103,3,155.69,467.07
14876,6300,166,4,323.69,1294.76
14877,6300,15,4,422.93,1691.72
14878,6301,42,5,142.01,710.05
14879,6301,196,5,74.99,374.95
14880,6301,61,4,111.1,444.4
14881,6302,60,3,408.82,1226.46
14882,6302,125,1,303.45,303.45
14883,6302,156,5,304.39,1521.95
14884,6302,155,5,135.48,677.4
14885,6303,109,4,121.1,484.4
14886,6304,28,5,220.09,1100.45
14887,6305,12,4,12.72,50.88
14889,6307,38,4,427.47,1709.88
14890,6307,161,2,34.35,68.7
14891,6307,129,3,1284.43,3853.29
14892,6307,16,1,140.2,140.2
14893,6308,68,3,124.63,373.89
14894,6308,138,4,62.29,249.16
14895,6308,54,5,420.88,2104.4
14896,6309,110,5,358.04,1790.2
14897,6309,43,3,472.97,1418.91
14898,6309,40,4,215.08,860.32
14899,6310,108,5,96.05,480.25
14900,6311,47,4,17.28,69.12
14901,6311,158,5,1135.03,5675.15
14902,6311,65,5,15.68,78.4
14903,6311,52,5,157.28,786.4
14904,6312,123,2,544.53,1089.06
14905,6312,140,2,84.75,169.5
14906,6312,108,4,93.88,375.52
14907,6313,142,1,104.57,104.57
14908,6314,124,1,103.19,103.19
14910,6316,35,3,383.53,1150.59
14911,6317,136,4,227.59,910.36
14912,6317,109,1,118.36,118.36
14913,6317,192,2,187.18,374.36
14914,6318,154,4,39.6,158.4
14915,6319,80,3,206.78,620.34
14916,6320,185,2,80.86,161.72
14917,6320,118,4,56.32,225.28
14918,6320,122,2,198.32,396.64
14919,6320,80,3,208.34,625.02
14920,6321,127,5,83.13,415.65
14921,6321,113,4,307.26,1229.04
14922,6321,92,5,169.49,847.45
14923,6322,183,2,329.29,658.58
14925,6323,189,2,181.52,363.04
14926,6323,100,3,142.83,428.49
14927,6323,7,3,97.31,291.93
14929,6325,150,2,16.47,32.94
14930,6325,74,2,58.58,117.16
14931,6325,193,3,61.31,183.93
14933,6327,128,5,183.44,917.2
14934,6327,132,2,670.56,1341.12
14935,6327,113,3,317.25,951.75
14937,6328,45,1,136.78,136.78
14938,6328,5,1,420.54,420.54
14939,6329,171,4,75.39,301.56
14940,6329,125,3,331.33,993.99
14941,6329,159,4,67.72,270.88
14942,6330,4,1,32.95,32.95
14943,6331,191,5,261.33,1306.65
14944,6332,116,2,1330.91,2661.82
14945,6332,125,3,307.53,922.59
14946,6333,175,1,7.17,7.17
14947,6333,38,1,382.87,382.87
14948,6333,71,1,492.03,492.03
14949,6333,86,4,217.19,868.76
14950,6334,164,5,49.63,248.15
14953,6338,138,3,70.38,211.14
14954,6338,107,3,68.18,204.54
14955,6338,122,3,203.38,610.14
14956,6338,177,1,21.93,21.93
14957,6339,75,1,154.9,154.9
14958,6339,3,5,1169.2,5846.0
14959,6339,42,4,130.39,521.56
14960,6340,118,3,51.73,155.19
14961,6340,177,4,20.55,82.2
14962,6340,95,5,408.32,2041.6
14963,6340,76,4,16.48,65.92
14964,6341,149,5,889.3,4446.5
14965,6341,112,5,182.49,912.45
14966,6341,179,1,71.39,71.39
14967,6342,34,1,66.39,66.39
14968,6342,151,1,116.55,116.55
14969,6343,87,4,71.53,286.12
14970,6343,106,3,199.34,598.02
14971,6343,118,1,49.6,49.6
14972,6343,61,4,97.31,389.24
14973,6344,68,4,114.64,458.56
14975,6345,101,2,127.2,254.4
14976,6346,172,4,90.87,363.48
14977,6346,192,4,178.16,712.64
14978,6346,18,4,163.94,655.76
14979,6346,24,1,82.1,82.1
14980,6347,106,3,193.87,581.61
14981,6348,35,1,363.14,363.14
14982,6349,134,4,59.23,236.92
14983,6349,81,5,31.72,158.6
14984,6350,70,3,147.37,442.11
14985,6350,123,1,594.19,594.19
14986,6351,82,1,1380.8,1380.8
14987,6352,180,5,398.91,1994.55
14988,6352,161,5,34.46,172.3
14989,6352,71,1,552.06,552.06
14990,6353,53,3,80.79,242.37
14991,6353,79,2,430.94,861.88
14992,6353,199,2,96.0,192.0
14993,6354,134,4,53.78,215.12
14994,6354,39,2,21.37,42.74
14995,6354,102,4,39.04,156.16
14996,6355,7,3,102.23,306.69
14997,6356,102,5,38.09,190.45
14998,6356,165,5,76.61,383.05
14999,6356,196,1,76.97,76.97
15000,6356,174,1,51.69,51.69
15001,6357,66,1,102.06,102.06
15002,6357,184,1,7.34,7.34
15003,6357,53,1,73.0,73.0
15004,6358,197,1,60.15,60.15
15006,6358,158,5,1161.87,5809.35
15014,6362,194,4,6.26,25.04
15015,6363,166,4,364.86,1459.44
15016,6363,61,5,107.34,536.7
15017,6363,199,1,103.64,103.64
15018,6364,161,4,32.36,129.44
15019,6365,77,2,534.36,1068.72
15020,6365,16,4,134.05,536.2
15021,6365,52,5,162.74,813.7
15022,6365,188,4,263.11,1052.44
15023,6366,129,1,1108.78,1108.78
15024,6366,103,5,165.95,829.75
15025,6366,104,2,796.99,1593.98
15026,6366,6,3,849.34,2548.02
15027,6367,43,2,432.48,864.96
15028,6367,157,2,188.68,377.36
15029,6368,80,5,181.08,905.4
15030,6369,61,1,108.9,108.9
15031,6370,46,3,67.09,201.27
15032,6371,173,3,245.92,737.76
15033,6371,44,2,1097.88,2195.76
15034,6371,192,4,194.34,777.36
15035,6372,132,1,594.08,594.08
15036,6372,26,2,302.96,605.92
15037,6372,84,3,198.4,595.2
15038,6372,45,2,141.6,283.2
15039,6373,28,3,221.05,663.15
15040,6373,91,1,66.35,66.35
15041,6374,172,5,98.14,490.7
15042,6374,26,4,324.7,1298.8
15043,6374,113,1,284.35,284.35
15045,6375,145,3,30.09,90.27
15046,6376,33,3,451.11,1353.33
15047,6376,51,2,87.61,175.22
15048,6376,8,4,388.74,1554.96
15049,6377,55,4,119.13,476.52
15050,6377,123,2,596.96,1193.92
15051,6378,56,4,526.81,2107.24
15053,6379,139,4,1288.28,5153.12
15054,6379,5,3,467.06,1401.18
15055,6379,25,3,28.53,85.59
15056,6380,172,4,90.62,362.48
15057,6381,66,3,92.93,278.79
15058,6381,14,1,153.29,153.29
15059,6381,83,3,336.63,1009.89
15060,6382,20,4,470.18,1880.72
15061,6382,11,4,316.54,1266.16
15062,6382,113,1,329.48,329.48
15063,6382,33,4,488.42,1953.68
15065,6383,22,5,18.79,93.95
15066,6383,117,3,177.33,531.99
15067,6384,53,3,74.47,223.41
15068,6384,145,2,30.92,61.84
15069,6384,26,3,321.24,963.72
15071,6385,81,1,32.44,32.44
15072,6385,80,1,189.48,189.48
15073,6386,183,4,311.76,1247.04
15074,6386,176,5,259.54,1297.7
15075,6387,186,5,1189.01,5945.05
15076,6387,31,2,130.97,261.94
15077,6387,159,5,65.91,329.55
15078,6388,103,3,175.93,527.79
15079,6388,78,4,153.11,612.44
15080,6388,186,3,1226.03,3678.09
15081,6389,37,5,123.11,615.55
15082,6389,198,5,61.23,306.15
15083,6390,42,1,131.64,131.64
15084,6390,48,2,217.99,435.98
15085,6391,66,4,94.16,376.64
15086,6392,3,4,1225.4,4901.6
15087,6393,10,5,97.06,485.3
15088,6394,71,2,491.46,982.92
15089,6395,70,4,149.33,597.32
15090,6396,133,3,143.9,431.7
15091,6396,82,1,1334.28,1334.28
15092,6396,52,2,164.95,329.9
15093,6397,119,4,124.19,496.76
15094,6397,22,4,19.02,76.08
15095,6397,61,4,97.71,390.84
15096,6398,162,2,144.45,288.9
15097,6398,111,5,27.38,136.9
15098,6398,182,4,59.86,239.44
15099,6399,146,5,18.44,92.2
15100,6399,97,4,1273.49,5093.96
15101,6399,45,5,135.14,675.7
15102,6400,187,4,371.81,1487.24
15103,6400,142,3,101.09,303.27
15104,6401,106,1,216.44,216.44
15105,6401,28,4,220.27,881.08
15106,6401,191,3,247.21,741.63
15107,6402,94,4,130.06,520.24
15108,6402,173,5,228.39,1141.95
15109,6402,149,1,812.42,812.42
15110,6403,41,2,263.86,527.72
15111,6403,38,5,395.81,1979.05
15112,6403,9,3,1160.09,3480.27
15113,6403,188,1,273.27,273.27
15115,6405,185,1,83.26,83.26
15116,6406,8,5,389.93,1949.65
15117,6407,184,2,6.9,13.8
15118,6407,54,4,457.99,1831.96
15119,6408,119,5,126.56,632.8
15120,6409,99,1,263.51,263.51
15121,6409,41,1,250.94,250.94
15122,6410,49,5,138.4,692.0
15123,6410,52,4,167.99,671.96
15124,6410,18,4,181.89,727.56
15125,6410,82,5,1295.18,6475.9
15129,6412,5,1,471.87,471.87
15130,6412,52,1,154.62,154.62
15131,6413,200,1,165.26,165.26
15132,6413,12,1,12.73,12.73
15133,6413,187,1,383.77,383.77
15134,6414,73,1,80.05,80.05
15135,6414,132,1,604.03,604.03
15136,6414,189,1,187.14,187.14
15137,6415,45,2,144.25,288.5
15138,6415,162,5,144.28,721.4
15139,6416,186,4,1185.34,4741.36
15140,6416,63,5,36.37,181.85
15145,6418,98,2,135.81,271.62
15146,6418,113,2,302.12,604.24
15147,6418,196,3,77.4,232.2
15149,6419,26,2,295.89,591.78
15150,6419,127,3,88.93,266.79
15151,6419,19,3,255.87,767.61
15152,6420,71,2,521.34,1042.68
15153,6421,59,4,922.76,3691.04
15154,6421,16,1,138.03,138.03
15155,6421,46,5,71.2,356.0
15156,6422,30,3,57.39,172.17
15157,6422,49,1,142.31,142.31
15158,6422,39,4,18.45,73.8
15159,6423,200,3,184.2,552.6
15160,6424,135,3,46.03,138.09
15161,6425,8,1,368.02,368.02
15162,6425,180,5,415.56,2077.8
15163,6426,191,1,281.99,281.99
15164,6426,120,3,70.89,212.67
15165,6426,102,3,33.73,101.19
15166,6426,20,1,500.46,500.46
15167,6427,51,5,82.52,412.6
15168,6427,76,2,15.34,30.68
15170,6428,112,4,174.78,699.12
15171,6428,58,2,125.77,251.54
15172,6428,33,1,473.04,473.04
15173,6430,164,4,48.92,195.68
15174,6430,39,4,19.53,78.12
15175,6430,74,2,56.95,113.9
15176,6430,66,1,100.81,100.81
15177,6431,11,4,329.19,1316.76
15178,6431,9,1,1191.51,1191.51
15179,6432,155,1,129.61,129.61
15180,6432,111,3,31.62,94.86
15181,6433,55,3,117.28,351.84
15182,6433,179,4,70.76,283.04
15183,6433,144,1,59.09,59.09
15185,6434,95,4,441.55,1766.2
15186,6434,142,3,117.29,351.87
15187,6435,78,5,157.75,788.75
15188,6435,126,5,59.33,296.65
15189,6435,25,5,28.02,140.1
15190,6435,9,3,1178.05,3534.15
15191,6436,195,4,361.84,1447.36
15192,6437,53,2,79.64,159.28
15193,6437,118,5,56.04,280.2
15194,6437,51,3,79.06,237.18
15195,6438,28,2,222.92,445.84
15196,6438,57,5,113.9,569.5
15197,6439,161,3,35.54,106.62
15198,6440,55,3,113.08,339.24
15199,6440,12,1,11.61,11.61
15200,6440,181,2,35.0,70.0
15201,6440,90,1,122.28,122.28
15202,6441,127,5,83.32,416.6
15203,6441,27,3,13.97,41.91
15204,6442,68,1,130.55,130.55
15205,6442,177,3,23.06,69.18
15206,6442,100,4,141.81,567.24
15211,6444,33,2,456.51,913.02
15212,6444,48,4,220.65,882.6
15213,6447,198,1,53.64,53.64
15214,6447,150,2,15.61,31.22
15215,6447,153,5,365.96,1829.8
15216,6447,146,3,20.91,62.73
15217,6448,76,4,16.18,64.72
15218,6448,88,5,294.7,1473.5
15219,6448,134,5,57.56,287.8
15220,6448,106,3,225.33,675.99
15221,6449,69,4,130.05,520.2
15223,6450,52,5,172.68,863.4
15224,6450,100,3,141.34,424.02
15225,6450,25,4,26.49,105.96
15226,6451,48,1,246.72,246.72
15227,6452,93,2,146.01,292.02
15228,6452,193,4,57.42,229.68
15229,6452,136,1,247.13,247.13
15230,6452,105,5,143.91,719.55
15231,6454,5,1,430.11,430.11
15232,6454,97,5,1328.79,6643.95
15233,6454,178,1,395.89,395.89
15234,6454,167,1,956.93,956.93
15235,6455,59,1,962.08,962.08
15236,6456,182,1,64.09,64.09
15237,6456,194,4,6.27,25.08
15238,6456,68,2,122.43,244.86
15239,6456,40,2,227.53,455.06
15241,6457,174,1,55.44,55.44
15242,6457,171,1,82.4,82.4
15243,6457,167,3,996.07,2988.21
15244,6458,101,3,128.36,385.08
15245,6458,15,5,405.62,2028.1
15246,6458,164,2,47.34,94.68
15247,6459,52,1,163.87,163.87
15249,6460,142,4,104.27,417.08
15250,6461,22,1,17.38,17.38
15251,6461,68,1,122.64,122.64
15253,6461,185,5,90.62,453.1
15254,6462,157,4,178.4,713.6
15255,6463,4,1,38.2,38.2
15256,6463,69,5,122.01,610.05
15257,6464,144,4,63.04,252.16
15258,6464,42,4,145.21,580.84
15259,6466,137,5,1018.26,5091.3
15260,6466,185,1,90.46,90.46
15261,6467,133,2,156.53,313.06
15262,6467,23,5,193.28,966.4
15263,6467,200,3,187.81,563.43
15265,6468,78,2,159.63,319.26
15266,6469,184,2,6.93,13.86
15267,6470,4,3,34.48,103.44
15269,6470,5,3,460.95,1382.85
15270,6471,84,4,195.15,780.6
15271,6471,167,4,935.21,3740.84
15272,6472,148,2,112.89,225.78
15273,6472,15,3,415.15,1245.45
15274,6472,69,1,132.21,132.21
15275,6472,104,4,852.69,3410.76
15276,6474,136,3,215.18,645.54
15277,6474,28,4,212.58,850.32
15278,6475,107,3,66.87,200.61
15279,6475,142,3,113.2,339.6
15280,6475,169,3,413.23,1239.69
15281,6475,25,4,26.93,107.72
15282,6476,112,5,197.03,985.15
15283,6476,77,2,476.82,953.64
15284,6476,182,5,63.67,318.35
15285,6476,127,5,81.38,406.9
15286,6477,30,3,52.8,158.4
15287,6477,157,4,184.89,739.56
15288,6477,192,5,186.87,934.35
15289,6478,192,1,183.09,183.09
15290,6479,199,1,99.03,99.03
15291,6479,106,3,222.72,668.16
15292,6480,15,1,417.83,417.83
15293,6480,155,3,127.12,381.36
15294,6481,144,5,54.23,271.15
15295,6481,159,1,68.44,68.44
15296,6482,89,5,74.02,370.1
15297,6483,16,2,154.84,309.68
15298,6483,196,3,84.75,254.25
15299,6484,71,5,493.78,2468.9
15300,6484,190,5,102.4,512.0
15301,6484,81,1,34.42,34.42
15302,6484,33,3,472.25,1416.75
15303,6485,173,4,228.36,913.44
15304,6486,190,1,97.04,97.04
15305,6486,60,2,408.39,816.78
15306,6487,188,5,247.61,1238.05
15307,6487,159,2,70.42,140.84
15308,6487,194,1,6.75,6.75
15309,6487,62,3,17.05,51.15
15310,6488,114,1,101.46,101.46
